id,name,duration,artist_id,artist_name,album_id,album_name,releasedate,lang,vocalinstrumental,gender,acousticelectric,speed,genres,instruments,vartags,rate_downloads_total,rate_listened_total,playlisted,favorited,likes,dislikes,avgnote
537121,No Nos Pertenece,253,358187,Sundayers,62611,Cógelo!,2010-03-05,es,vocal,male,electric,high,"reggae, rock",,"acoustic, vocal, voice",10276,175133,428,252,1,0,9.0
537123,¿Quién Debe a Quién?,249,358187,Sundayers,62611,Cógelo!,2010-03-05,es,vocal,female,electric,medium,"reggae, rock",,"acoustic, vocal, voice",10814,160642,393,232,0,0,9.0
537127,La Otra Historia,325,358187,Sundayers,62611,Cógelo!,2010-03-05,es,vocal,female,acoustic,medium,latin,"trumpet, wind","acoustic, vocal, voice",12821,191187,402,229,3,0,8.0
541422,Maggy Mistake,334,358372,Maggy Mistake,63128,Maggy Mistake,2010-03-13,,vocal,male,,medium,jazz,"piano, strings","vocal, uprightbass, voice",3363,201941,62,35,6,0,8.0
543228,Cafe Bahia,196,354295,LIQUID NOTE PROJECT,63306,Cafe Bahia (Single Edit),2010-03-16,,instrumental,neutral,electric,medium,jazz,"electricguitar, electroamplified",,8581,575602,125,59,4,0,8.0
548764,Fuori Posto,212,358704,GUCCIO GIOVANNI,63898,NON SO COM' E',2010-03-25,,vocal,male,,medium,,,,7816,151653,17,4,0,0,7.0
550588,Runaways,192,358791,Elle Lefant,64104,Pulse,2010-03-29,en,vocal,female,electric,medium,"indie, electronic, pop",,"acoustic, vocal, heartbreak, voice, neutral",92127,678036,816,382,11,1,7.6
552163,Everywhere I Go (Airplay Mix),203,358851,eddie e feat eliza,64251,Gotta hold On,2010-03-31,,instrumental,,,medium,,,,106889,575908,133,74,10,2,8.5
553675,Wonderful,218,358416,The Different,64407,The Different,2010-04-03,,vocal,female,electric,medium,postrock,synthesizer,"acoustic, vocal, voice",16218,202677,307,159,8,1,8.0
553676,Boy,219,358416,The Different,64407,The Different,2010-04-03,en,vocal,female,acoustic,medium,"rock, folk","acousticguitar, strings","acoustic, vocal, voice, neutral",116547,1086649,404,216,2,0,8.0
559246,Company,199,359156,Kyle Cox,64943,To All My Old Friends,2010-04-12,en,vocal,male,electric,medium,indierock,"electricguitar, electroamplified","acoustic, vocal, voice",108574,1335909,194,98,4,1,8.6667
56453,Salamandre (sunlikamelo-d),207,4056,Mister Electric Demon,6197,85 dollars (compilation 1998-2006),2007-06-21,,instrumental,neutral,electric,medium,"electronic, triphop","synthesizer, computer",,8621,352412,313,190,1,1,4.0
570067,Blues for the Naive,138,341642,K4MMERER,65809,Sir Agent Chill,2010-04-27,,instrumental,neutral,electric,medium,,,,8857,490406,346,196,2,0,7.0
570073,By the one coin laundrette,313,341642,K4MMERER,65809,Sir Agent Chill,2010-04-27,,instrumental,neutral,acoustic,medium,,,"acoustic, instrumental, neutral",9326,705675,393,227,3,0,7.0
576756,Dear Simo,471,359778,AFTER WORK,66506,AFTER WORK,2010-05-08,,instrumental,neutral,acoustic,medium,jazz,"saxophone, wind","acoustic, instrumental",15392,661935,130,58,2,0,8.0
576758,Turn Over,409,359778,AFTER WORK,66506,AFTER WORK,2010-05-08,,instrumental,neutral,acoustic,medium,jazz,"saxophone, wind","acoustic, instrumental",24147,643053,151,67,5,0,8.0
576759,Mack The Knife,376,359778,AFTER WORK,66506,AFTER WORK,2010-05-08,,instrumental,neutral,acoustic,medium,jazz,"saxophone, wind","acoustic, instrumental",15362,533265,109,59,1,0,8.0
576761,Giù,354,359778,AFTER WORK,66506,AFTER WORK,2010-05-08,,instrumental,neutral,acoustic,medium,jazz,,"acoustic, instrumental, neutral",14202,602584,153,63,1,0,8.6667
576762,Notturno,371,359778,AFTER WORK,66506,AFTER WORK,2010-05-08,,instrumental,neutral,electric,medium,jazz,"saxophone, wind",,15457,591178,138,65,4,0,8.0
576763,Minor Major,422,359778,AFTER WORK,66506,AFTER WORK,2010-05-08,,instrumental,neutral,acoustic,medium,jazz,,"acoustic, instrumental, neutral",15871,624661,125,57,2,0,8.0
578181,A Purpose To My Sins,293,359838,Danish Daycare,66675,A Story Of Hurt (2010 Edition),2010-05-11,,vocal,male,electric,medium,indierock,,"acoustic, vocal, voice, neutral",19088,945566,137,68,0,2,8.0
5783,Meant to Be,268,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,acoustic,medium,contemporarypiano,"piano, strings","sentimental, acoustic, instrumental, neutral",243647,1845119,6146,3611,82,4,8.1111
5784,Reflections,292,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","happy, melancholic",39432,422899,4961,3247,14,1,8.6667
5785,Semester Days,243,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","film, melancholic",15271,279857,4737,3145,11,0,8.0
5786,Friend,240,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","love, romantic",47162,295969,4749,3173,15,1,8.0
5787,True Gemini,353,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,newage,"piano, strings","sentimental, melancholic, ballad",25740,153494,4780,3196,16,1,8.0
5788,Down the Road,220,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","film, sad",34515,45141,4675,3155,8,1,8.0
5789,Tulip Trees,273,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,,,medium,"contemporarypiano, newage","piano, strings","film, inspirational",15417,108373,4709,3180,9,1,8.0
5790,Not Alone,376,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","romantic, love",136902,526051,5332,3428,36,1,7.75
5791,Woods of Chaos,284,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","film, melancholic",17269,136736,4796,3204,18,1,8.6667
5792,Twilight,248,125,Rob Costlow,888,Woods of Chaos,2005-12-27,,instrumental,neutral,electric,medium,filmscore,"piano, strings","sad, film",39263,57145,4730,3164,9,0,10.0
5793,I Do,207,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,neutral,electric,medium,contemporarypiano,"piano, strings","sad, mystery",32749,133998,3512,2274,20,1,8.0
5794,L.A./Passing By,508,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,,,medium,"contemporarypiano, newage","piano, strings","film, happy",27900,460260,3435,2295,13,0,9.0
5795,Lost or Found,258,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","film, emotional, sad",17852,24560,3216,2225,5,0,10.0
5796,Summer Garden,286,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","film, serene",17489,87385,3214,2217,4,0,8.6667
5797,Bliss,474,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","film, solemn",11730,141377,3345,2254,11,0,9.0
5798,Forever,308,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,neutral,electric,medium,contemporarypiano,"piano, strings","film, melancholic",41279,49289,3351,2268,13,1,8.0
5799,Goodbyes,385,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,,electric,medium,"contemporarypiano, newage","piano, strings","film, melancholic",31789,163181,3268,2240,14,0,8.0
5800,Oceans,285,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,neutral,electric,medium,"contemporarypiano, newage","piano, strings","love, melancholic",24310,22836,3247,2229,11,1,10.0
5801,Family,299,125,Rob Costlow,889,Sophomore Jinx,2005-12-27,,instrumental,neutral,acoustic,medium,"contemporarypiano, newage","piano, strings","film, love, romantic",30478,160092,3267,2231,2,0,7.6
582244,The Spirit World,229,7872,Josh Woodward,67189,Crawford Street,2010-05-18,,vocal,male,electric,medium,pop,,"acoustic, vocal, voice, neutral",5790,262167,410,203,6,1,8.0
582248,Big Disco Ball,235,7872,Josh Woodward,67189,Crawford Street,2010-05-18,,vocal,male,acoustic,medium,rock,,"acoustic, vocal, voice, neutral",15523,815297,397,203,6,1,8.0
585189,"Housewell - Sea, Sun, Fun",234,357466,Housewell,67505,"Sea, Sun, Fun ?",2010-05-23,,instrumental,neutral,electric,medium,,,,51251,718257,261,133,6,0,8.3333
587954,FACEs,226,336871,Régis V. Gronoff,67781,Secrets of Wonderland,2010-05-27,,instrumental,,,medium,,,,3500,185478,100,56,0,0,8.0
589700,Good Morning Featuring Kate Walsh,215,348877,Synthirius,67990,Crossing The River,2010-05-30,,instrumental,,,medium,"newage, pop",synthesizer,peaceful,5218,158434,113,65,18,1,8.0
589709,Still Waters Featuring Kate Walsh,276,348877,Synthirius,67990,Crossing The River,2010-05-30,,instrumental,,,medium,,,,3726,162848,95,54,17,0,8.0
591581,Heed the Call,284,360461,The Postmen,68240,The Postmen,2010-06-02,,vocal,male,,medium,"pop, folk",,"vocal, voice",8561,145733,1020,607,12,0,0.0
591582,Lady From Way up There,310,360461,The Postmen,68240,The Postmen,2010-06-02,,vocal,male,,medium,,,,9079,141533,952,586,3,0,0.0
591583,Pieces of a Past Life,191,360461,The Postmen,68240,The Postmen,2010-06-02,,vocal,male,,medium,,,,8552,159636,988,580,2,0,0.0
591584,Stolen Thief,216,360461,The Postmen,68240,The Postmen,2010-06-02,,vocal,male,,medium,rock,guitar,"vocal, peaceful, voice",24973,288619,1290,624,7,1,8.0
591585,December,270,360461,The Postmen,68240,The Postmen,2010-06-02,,vocal,male,,medium,,,,9829,168146,982,591,5,0,10.0
593158,Down,167,353120,HiGhMaS,68489,Highmas 2,2010-06-06,,vocal,female,electric,medium,triphop,"piano, strings","acoustic, vocal, voice",14471,818106,210,116,1,0,8.0
593163,Méditation,188,353120,HiGhMaS,68489,Highmas 2,2010-06-06,,instrumental,,electric,medium,"chillout, electronic",synthesizer,peaceful,7088,673274,174,95,0,0,8.0
593168,Dub In England,235,353120,HiGhMaS,68489,Highmas 2,2010-06-06,,instrumental,neutral,electric,medium,triphop,"electricguitar, electroamplified",,36563,913241,242,136,3,0,8.6667
598270,100 Days,293,360780,Ilona Akimova / Juice Big City,69114,100 Days Collection,2010-06-15,,vocal,female,electric,medium,poprock,"electricguitar, electroamplified","acoustic, vocal, voice",475808,1535952,439,238,27,4,9.1667
606295,Highway,277,348998,Jahzzar,70163,Highway,2010-06-29,,instrumental,neutral,electric,medium,"funk, soul, jazzfunk",,"happy, groovy, 70s",13518,188970,177,98,2,0,9.0
606581,The best days of my life,318,341585,The Kyoto Connection,70204,No Headphones Required,2010-06-30,en,vocal,male,electric,medium,pop,,"80s, acoustic, vocal, voice",13488,423257,133,78,1,0,8.0
607095,Nadia - Miłosna lewitacja,238,351560,Nadrine,70272,Nadrine,2010-07-01,,vocal,male,,medium,,,,4495,176190,35,20,0,1,8.0
6177,Different Way,222,852,Antarhes,953,Breathin' Again,2006-01-01,en,vocal,female,electric,medium,metal,"electricguitar, electroamplified","acoustic, vocal, voice",45638,290621,3059,2188,29,0,8.0
6178,Still Fighting,288,852,Antarhes,953,Breathin' Again,2006-01-01,en,instrumental,,electric,medium,"progressiverock, rock","electricguitar, electroamplified","podcast, powerful",38618,125183,2882,2140,9,2,7.0
6179,Stay Away,266,852,Antarhes,953,Breathin' Again,2006-01-01,en,instrumental,,electric,medium,"progressiverock, rock","electricguitar, electroamplified","podcast, powerful",79638,125819,2799,2128,7,1,6.0
6180,Nowhere,380,852,Antarhes,953,Breathin' Again,2006-01-01,en,vocal,,electric,medium,progressiverock,"electricguitar, electroamplified","podcast, powerful, acoustic, voice",24830,61897,2792,2123,5,0,6.0
6181,Voodoo Dream,342,852,Antarhes,953,Breathin' Again,2006-01-01,en,vocal,,electric,medium,"progressiverock, rock","electricguitar, electroamplified","podcast, powerful, acoustic, voice",42231,62397,2823,2142,9,0,6.0
6182,She Told me,192,852,Antarhes,953,Breathin' Again,2006-01-01,en,vocal,male,electric,medium,"rock, metal, jazz",,"acoustic, energetic, vocal, voice",64455,62951,2767,2121,2,0,0.0
6183,Breathin' Again (démo version),313,852,Antarhes,953,Breathin' Again,2006-01-01,en,vocal,,electric,medium,metal,"electricguitar, electroamplified","acoustic, vocal, voice",31362,52088,2774,2128,7,1,4.0
618823,My Girl Dances,195,361689,Hot Fiction,71656,Dark Room,2010-07-22,en,vocal,male,electric,high,"rock, garage, soul","electricguitar, drums","acoustic, vocal, voice",14645,529589,532,273,9,0,8.0
619804,Broken Windshield,259,341642,K4MMERER,71759,Rhodes to Wisdom,2010-07-23,,instrumental,neutral,electric,medium,"chillout, electronic",synthesizer,"peaceful, groovy",10861,686689,233,120,0,0,7.0
619809,Outside Help,298,341642,K4MMERER,71759,Rhodes to Wisdom,2010-07-23,,instrumental,neutral,electric,medium,,,,5708,746653,224,117,0,1,7.0
620513,One Million Butterflies,256,351807,Drey,71856,One Million Butterflies,2010-07-25,en,vocal,female,electric,medium,folk,"acousticguitar, strings","acoustic, vocal, voice",85759,1049766,233,115,8,1,8.6667
620515,Somewhere,185,351807,Drey,71856,One Million Butterflies,2010-07-25,,vocal,female,electric,medium,pop,,"acoustic, vocal, voice",73652,631243,66,35,1,0,8.0
620516,Sunny Day,219,351807,Drey,71856,One Million Butterflies,2010-07-25,,vocal,female,electric,medium,rock,,"acoustic, vocal, voice",98404,990008,66,34,9,0,7.0
620519,Perfect Fighting Dolls,202,351807,Drey,71856,One Million Butterflies,2010-07-25,en,vocal,female,electric,medium,rock,,"acoustic, vocal, voice",120000,655963,72,26,1,1,6.0
623189,Fallen Down,277,361898,Chasing Eidolon,72189,Chasing Eidolon,2010-07-30,,vocal,male,electric,medium,rock,,"acoustic, vocal, voice, neutral",21031,429120,258,131,22,2,8.6667
623190,I'll Be There,332,361898,Chasing Eidolon,72189,Chasing Eidolon,2010-07-30,,vocal,male,electric,medium,alternativerock,"electricguitar, electroamplified","acoustic, vocal, voice",123105,1367971,232,117,6,0,8.0
623192,Set Me Free,337,361898,Chasing Eidolon,72189,Chasing Eidolon,2010-07-30,en,vocal,male,electric,low,"pop, rock",,"acoustic, vocal, voice, neutral",1373486,3586090,844,484,73,1,7.6364
623193,Sunset,225,361898,Chasing Eidolon,72189,Chasing Eidolon,2010-07-30,,vocal,male,electric,medium,"rock, poprock",,"acoustic, vocal, voice, neutral",82992,541396,171,82,1,0,8.0
623194,You Can't Have Everything,227,361898,Chasing Eidolon,72189,Chasing Eidolon,2010-07-30,,vocal,male,electric,medium,,,"acoustic, vocal, voice, neutral",86029,986878,180,80,9,1,8.0
625206,Autopista,235,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,acoustic,medium,"jazz, jazzfunk","piano, drums","acoustic, instrumental, impro",13411,661137,143,68,2,0,8.0
625207,havanavalse,244,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,acoustic,medium,jazz,"piano, drums","acoustic, instrumental, impro",57982,534212,120,55,2,0,8.0
625208,Esperanza,292,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,acoustic,medium,"jazz, latinjazz","piano, strings","acoustic, instrumental, peaceful, impro",9888,569887,106,44,1,0,8.0
625209,Ultima suerte,366,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,electric,medium,jazz,"piano, drums","peaceful, impro",10992,609652,107,45,1,0,8.6667
625210,Wakapou,316,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,electric,medium,jazz,"piano, drums","peaceful, cooljazz",10665,658139,146,65,6,0,8.0
625211,Lastima vuelta,260,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,acoustic,medium,jazz,"piano, bass","acoustic, instrumental, peaceful, jazzy",9842,575784,115,50,4,1,8.0
625212,Paseo,193,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,acoustic,medium,"jazz, latin","drums, piano","acoustic, instrumental, peaceful, impro",10073,575251,126,62,2,0,8.0
625213,Bob Laden,335,356759,Arnaud Martin Jazabana,72408,jazabana,2010-08-02,,instrumental,neutral,acoustic,medium,"jazz, oriental","piano, drums","acoustic, instrumental, impro",19829,608815,129,60,1,0,8.0
626918,Back Chat - Jesta,232,362044,Jesta,72578,Back Chat - Single,2010-08-05,,vocal,male,,high,,,,182645,553090,44,21,7,5,8.0
628971,Learn to Fly (Instrumental Version),204,354648,Josh Woodward (Instrumental Versions),72864,Here Today (Instrumental Version),2010-08-09,,instrumental,neutral,acoustic,medium,folk,"strings, percussion","happy, acoustic, instrumental, neutral",46019,226037,404,203,17,0,6.0
640123,Coral Reef,303,362636,Psychadelik Pedestrian,74136,Return of Chillout E.P.,2010-08-27,,instrumental,neutral,electric,medium,"ambient, chillout","synthesizer, conga","peaceful, uplifting",12285,335573,270,169,20,1,8.3333
644172,Una Bugia,183,351372,Millionaire Blonde,74642,Una Bugia - SIngle Edition,2010-09-04,it,vocal,female,electric,high,"pop, electronic","strings, piano","acoustic, vocal, energetic, voice",95586,1328273,176,82,6,0,8.0
644669,The Submissive,228,362848,Malika Rai,74688,Seduction Time,2010-09-04,,vocal,female,,medium,,,,3022,155344,45,17,4,1,8.0
644670,Aquanue,186,362848,Malika Rai,74688,Seduction Time,2010-09-04,,vocal,female,,medium,,,,66409,489574,50,26,2,1,8.6667
644672,DreamOn,215,362848,Malika Rai,74688,Seduction Time,2010-09-04,,vocal,female,,medium,,,,63229,487746,55,24,1,0,8.0
644675,Laziness,242,362848,Malika Rai,74688,Seduction Time,2010-09-04,,vocal,female,,medium,,,,39991,536190,56,27,2,0,8.0
644676,PerfectFit,233,362848,Malika Rai,74688,Seduction Time,2010-09-04,,vocal,female,,medium,,,,70349,511315,79,37,1,3,8.0
645872,Boygirl,282,362904,The Pony Picture,74833,The Pony Picture,2010-09-06,,vocal,male,electric,medium,rock,,"acoustic, vocal, voice",14375,371555,105,54,6,3,8.0
645960,"Oh, Conspiracy",218,362912,Flat People,74857,Flat People,2010-09-07,,vocal,male,,medium,"folk, indierock","electricguitar, electroamplified","sentimental, vocal, voice",161858,670963,182,85,17,1,7.75
645975,For The Birds,199,362912,Flat People,74857,Flat People,2010-09-07,,vocal,,,medium,folk,"acousticguitar, strings","vocal, voice",5331,168501,142,64,4,1,8.0
6568,The Final Rewind,273,104,Tryad,1003,Public Domain,2006-01-12,,vocal,male,,medium,"rock, electronic, darkwave",synthesizer,"80s, vocal, voice, neutral",104994,808867,5405,3902,36,2,6.6667
6569,I See,237,104,Tryad,1003,Public Domain,2006-01-12,en,vocal,male,electric,medium,"rock, electronic","synthesizer, drums","acoustic, vocal, voice",82191,235694,4847,3803,8,1,7.0
6570,Our Lives Change,190,104,Tryad,1003,Public Domain,2006-01-12,en,vocal,female,electric,medium,electronic,,"acoustic, vocal, voice, neutral",39745,144185,4804,3792,5,0,6.0
6571,Seduction ,196,104,Tryad,1003,Public Domain,2006-01-12,en,vocal,,electric,medium,"triphop, electronic","electricguitar, electroamplified","strange, abstract, acoustic, voice",33865,102743,4702,3784,2,0,4.0
6572,Witness ,385,104,Tryad,1003,Public Domain,2006-01-12,en,vocal,female,electric,medium,electronic,synthesizer,"acoustic, vocal, voice",32566,123274,4797,3806,3,0,6.0
6573,Beat Into Submission (Solo),182,104,Tryad,1003,Public Domain,2006-01-12,en,instrumental,male,electric,medium,"electronic, triphop",,neutral,30827,86639,4723,3792,5,1,0.0
6575,Peace On Earth (Same Place),229,104,Tryad,1003,Public Domain,2006-01-12,en,vocal,female,electric,medium,"pop, electronic","acousticguitar, strings","podcast, upbeat, acoustic, voice",36275,118128,4751,3792,4,0,4.0
6576,My Piano Sings (Part 4) (with Joana Smith),205,104,Tryad,1003,Public Domain,2006-01-12,en,vocal,female,electric,medium,"triphop, pop, electronic","electricguitar, electroamplified","intimate, acoustic, vocal, voice",64872,96186,4726,3792,6,1,6.5
6577,Dance of the Urbanite,267,104,Tryad,1003,Public Domain,2006-01-12,en,instrumental,female,electric,medium,"triphop, electronic",strings,"dark, crime",53527,192016,4751,3796,5,0,6.8
6578,Star Guide,186,104,Tryad,1003,Public Domain,2006-01-12,,instrumental,neutral,electric,medium,,,,20100,66980,4693,3788,2,0,0.0
6579,Sampling Memory,253,104,Tryad,1003,Public Domain,2006-01-12,,instrumental,neutral,electric,medium,"pop, electronic",,neutral,22716,67965,4734,3796,2,0,0.0
6580,My Placid Island,140,104,Tryad,1003,Public Domain,2006-01-12,,instrumental,neutral,electric,medium,"filmscore, electronic",,neutral,25226,66351,4720,3793,1,0,6.0
6581,Arcadia,220,104,Tryad,1003,Public Domain,2006-01-12,en,instrumental,female,electric,medium,chillout,"piano, drums","peaceful, voice",25958,66514,4702,3768,3,0,6.0
6582,The Rising,298,104,Tryad,1003,Public Domain,2006-01-12,,instrumental,female,electric,medium,,,,30181,67146,4765,3806,3,0,6.0
659800,pakalou - Jazzy,361,362010,pakalou,76535,Jazzy,2010-10-02,,instrumental,,,medium,,,,7011,223178,108,59,4,0,8.0
659892,Lost Hope,130,359034,Anitek,76553,Anitek Instrumentals Vol. 6,2010-10-02,,instrumental,neutral,electric,medium,"hiphop, triphop, experimental","wind, electroamplified",dark,7205,337983,207,112,1,0,8.0
661634,Left,253,362501,JoosTVD,76763,Volumed 10 [2007],2010-10-05,en,vocal,male,acoustic,medium,jazz,saxophone,"acoustic, energetic, vocal, voice, deserted",2730,425854,82,38,1,0,8.6667
661757,A l'ancienne Orleans,267,363592,ALM,76769,Voyage à l'Ancienne Orléans,2010-10-05,,instrumental,neutral,electric,medium,"jazz, swing, hiphop","piano, strings","happy, upbeat",14354,844127,248,140,2,0,8.0
6618,NexXxuS Paradize,330,876,NeXuS,1011,Trance Planet,2006-01-13,,instrumental,,electric,medium,"dance, trance, techno",synthesizer,"upbeat, clubbing",22218,156689,1367,988,9,1,6.5
6625,Night flyer,242,876,NeXuS,1011,Trance Planet,2006-01-13,,instrumental,neutral,electric,veryhigh,"techno, trance, dance",,"acoustic, energetic, instrumental, neutral",14404,117560,1339,987,2,1,6.0
664202,baila mon coeur,162,7304,RAÏBEL,77078,NEJMA - ALGERIE AS,2010-10-09,fr,vocal,male,electric,medium,,,"acoustic, vocal, voice",10188,364515,27,8,1,0,8.0
665493,Cupid Kills,264,346829,Falling Blind,77250,Comets,2010-10-12,,vocal,male,,medium,rock,,"vocal, voice",18367,247800,424,228,88,9,8.0
667063,Hear Me Out,159,358611,Mercury in Summer,77388,I Believe,2010-10-14,,vocal,male,,medium,,,,65124,457043,37,18,0,0,8.0
667065,Just One Wink,142,358611,Mercury in Summer,77388,I Believe,2010-10-14,,vocal,male,,medium,,,,33476,451632,30,17,1,0,8.0
6719,Northern Star,190,937,Steven Dunston,1020,Hymns About Her (advance),2006-01-16,en,vocal,male,electric,medium,pop,"piano, strings","peaceful, love, acoustic, voice",27439,648307,984,599,5,0,8.0
6722,Gravity,177,937,Steven Dunston,1020,Hymns About Her (advance),2006-01-16,en,vocal,male,electric,medium,pop,"piano, strings","peaceful, love, acoustic, voice",22273,463975,1134,731,7,0,8.0
6725,Tonic and Gin,231,937,Steven Dunston,1020,Hymns About Her (advance),2006-01-16,en,vocal,male,electric,medium,"easylistening, newage","piano, strings","film, peaceful, acoustic, voice",4751,107962,819,551,7,0,8.0
6726,Lyle Love Song,185,937,Steven Dunston,1020,Hymns About Her (advance),2006-01-16,en,vocal,male,electric,medium,country,"acousticguitar, strings","traditional, happy, acoustic, voice",36491,302942,894,593,2,0,8.0
675147,Przemek Puk - Ocean Łez,215,364191,Przemek Puk,78359,Przemek PUK,2010-10-30,,vocal,male,,medium,,,,55580,535180,49,25,2,1,8.0
682351,Moon & Sun - Salt & Indigo,198,364536,Moon & Sun,79335,The Wild Things,2010-11-13,,vocal,female,,medium,indie,,"strange, dark, vocal, voice",249920,725347,533,258,44,2,8.25
683799,Let It In,241,7872,Josh Woodward,79549,Ashes,2010-11-16,en,vocal,male,electric,medium,"poprock, rock, pop","strings, guitar","acoustic, vocal, voice",23934,414816,1236,533,13,0,7.0
683801,Already There,221,7872,Josh Woodward,79549,Ashes,2010-11-16,en,vocal,male,acoustic,medium,rock,"strings, guitar","acoustic, vocal, voice",8301,602334,667,336,3,0,8.0
683802,Pompeii,216,7872,Josh Woodward,79549,Ashes,2010-11-16,en,vocal,male,acoustic,medium,folk,"strings, guitar","acoustic, vocal, ballad, voice",37709,481497,627,317,1,1,8.0
684705,Sunsets within,320,7561,Serakina,79677,Autumn-Chills,2010-11-18,,instrumental,neutral,electric,medium,"smoothjazz, chillout","piano, strings","lounge, neutral",7763,810895,233,126,4,0,8.0
687493,That Sensation,150,364802,JP Corwyn,80044,In Plain Sight,2010-11-23,,vocal,male,,medium,rock,,"vocal, voice",21112,384208,235,115,50,8,8.5
689543,I Don't Care,234,354307,14ice_music,80306,I Don't Care,2010-11-28,en,vocal,female,electric,medium,alternativernb,"brass, wind","acoustic, vocal, voice",79706,1304182,458,197,12,0,7.5
691944,What I Like,199,365009,Class 99,80636,Apartment Vibe (EP),2010-12-02,,vocal,male,electric,medium,pop,synthesizer,"acoustic, vocal, voice",294876,2388331,153,71,8,4,8.6667
691946,That Guy (Radio Edit),222,365009,Class 99,80636,Apartment Vibe (EP),2010-12-02,en,vocal,male,electric,medium,pop,synthesizer,"acoustic, vocal, voice",10687,848913,39,17,1,0,4.6667
691948,OMG...  It's a Pop Song (Radio Edit),192,365009,Class 99,80636,Apartment Vibe (EP),2010-12-02,en,vocal,male,electric,medium,pop,synthesizer,"acoustic, vocal, voice",252262,1312816,65,25,1,0,7.0
693309,Baby Regresa- Cmelody Ft. The Choco,166,365059,Ctoonzmusic,80793,Ctoonz Music Mixtape ,2010-12-04,,vocal,male,electric,medium,latin,synthesizer,"urban, acoustic, vocal, voice",157208,952611,291,158,8,8,7.3333
693365,Tu mirada - El Menol,160,365059,Ctoonzmusic,80793,Ctoonz Music Mixtape ,2010-12-04,,vocal,,electric,medium,reggaeton,percussion,"acoustic, vocal, voice",83756,470904,148,85,3,8,8.0
6953,Pain of life,220,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,vocal,male,,medium,"funk, pop, rock",,"vocal, groovy, voice",82435,316442,3072,1977,20,1,8.0
6954,Give me a sign,234,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,en,vocal,male,electric,medium,"funk, pop, reggae","electricguitar, electroamplified","uplifting, podcast, acoustic, voice",58023,156043,2487,1758,6,0,7.0
6955,No more fighting,227,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,vocal,male,,medium,"reggae, funk, rock",guitar,"vocal, groovy, voice",101523,171088,2798,1999,18,1,10.0
6956,There is a place,281,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,vocal,male,,medium,"reggae, rock, funk",,"vocal, groovy, voice",25629,72096,2509,1923,3,0,0.0
6957,Comme louise et thelma,204,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,instrumental,,,medium,"reggae, rock, funk",,groovy,17017,56517,2483,1920,2,0,0.0
6958,Promenons nous dans les bois,247,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,instrumental,,,medium,"reggae, rock, funk",,groovy,22833,58906,2551,1928,4,0,0.0
6959,Barfly,234,987,Drunksouls,1052,On verra plus tard ...,2006-01-23,,vocal,male,,medium,"rock, funk, reggae",,"vocal, groovy, voice",18083,46048,2509,1933,1,0,0.0
